tipo_negocio,origen_deal_id,origen_deal_name,origen_created_date,origen_pipeline_id,origen_pipeline_label,origen_dealstage_id,origen_dealstage_label,origen_amount,origen_currency,origen_duracion_meses,origen_origen_del_negocio,origen_unidad_de_negocio_asignada,origen_producto_catalogo,origen_due_o_del_deal,contact_id,deal_id,deal_name,deal_created_date,deal_pipeline_id,deal_pipeline_label,deal_dealstage_id,deal_dealstage_label,deal_amount,deal_currency,deal_origen_del_negocio,deal_unidad_de_negocio_asignada,deal_producto_catalogo,deal_due_o_del_deal
origen_marketing,34917432331,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34917432333,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34917437698,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
posterior_contacto,34917437698,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,36644996,39262024728,Sacbé Payments - Migración Fortinet Firewall Kio to AWS (Consumos),2025-06-25 00:46:51.472,f711aa44-e011-4d6e-90d3-ad9a9eeabcc8,iNBest.Cloud,2a43bd78-6a33-4d33-a6a7-41d9538e93df,Solución propuesta/Demo,3644.29,,Equipo de ventas,AWS,,
origen_marketing,34917443390,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
posterior_contacto,34917443390,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,36734199,39107190155,Ho Ho - AWS Inspector,2025-06-20 20:08:17.954,f711aa44-e011-4d6e-90d3-ad9a9eeabcc8,iNBest.Cloud,aded13ad-37f0-4faf-9e9b-208f5d943900,Ganados,3600.0,,Equipo de ventas,AWS,Administracion de consola,
posterior_contacto,34917443390,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,36734199,42448746640,Ho Ho - Thread Detection on AWS,2025-08-19 21:58:13.809,f711aa44-e011-4d6e-90d3-ad9a9eeabcc8,iNBest.Cloud,aded13ad-37f0-4faf-9e9b-208f5d943900,Ganados,2807.52,,Equipo de ventas,AWS,Administracion de consola,
origen_marketing,34918050887,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27061829,Nutrición,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
posterior_contacto,34918050887,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27061829,Nutrición,0.0,,0.0,Marketing de eventos,AWS,,,33882246,38798904360,UNIVERSIDAD DE GUADALAJARA - New Deal,2025-06-12 01:28:57.932,134919222,iNBest.Data&Analytics,233206839,Perdidos,2000.0,,Marketing de eventos,,,
origen_marketing,34918265868,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27061829,Nutrición,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34918272179,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34918293296,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34918318447,Lead de Evento - Modernización de Infraestructura AWS (ONLINE),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,34918318452,Lead de Evento - Modernización de Infraestructura AWS (PRESENCIAL),2025-03-21 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing de eventos,AWS,,,,,,,,,,,,,,,,
origen_marketing,35039211163,Lead de AWS - Google ADS,2025-03-25 08:55:18.744,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,35030765848,Lead de AWS - Google ADS,2025-03-25 10:00:51.719,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,35125069704,Lead de AWS - Google ADS,2025-03-27 11:56:10.749,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,35150924891,Lead de Chatbot - TeleMkt,2025-03-28 03:48:54.486,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,35637806175,Lead de Formulario - Orgánico,2025-04-10 05:40:55.457,9456018,iNBest.marketing,27061828,Descartado (contacto si interés),0.0,,0.0,Marketing digital,,,,,,,,,,,,,,,,,
origen_marketing,35057564068,Lead de Chatbot - Orgánico,2025-04-10 17:16:26.428,9456018,iNBest.marketing,27061827,Negocio perdido,0.0,,0.0,Marketing digital,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,33640005894,Lead de MSFT 365 - Orgánico (Telefono),2025-04-10 17:18:06.718,9456018,iNBest.marketing,27061827,Negocio perdido,0.0,,0.0,Marketing digital,,,,,,,,,,,,,,,,,
origen_marketing,34648430258,Lead de Azure - Orgánico,2025-04-10 17:19:29.750,9456018,iNBest.marketing,27061827,Negocio perdido,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,32071403043,Lead de Chatbot - Orgánico,2025-04-10 17:57:25.855,9456018,iNBest.marketing,27061827,Negocio perdido,0.0,,0.0,Marketing digital,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,35807691941,Lead de Workspace,2025-04-15 16:01:22.477,9456018,iNBest.marketing,27061829,Nutrición,0.0,,0.0,Marketing digital,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,35576362244,Lead de SF - Orgánico,2025-04-15 17:40:02.813,9456018,iNBest.marketing,27061829,Nutrición,0.0,,0.0,Marketing Organico,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,36103911333,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36104688503,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36105926498,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36106233905,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36106543177,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36107783836,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36107783837,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36107783838,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36109666678,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36109820081,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36109976205,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36110283529,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36110903619,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36110903620,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36111059730,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36111834973,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36111834975,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36111834976,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36112296054,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36112606523,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36112606524,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36112606525,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36113071735,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36113536257,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36114000903,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36114466843,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36114932633,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36115394947,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,65444993,SQL en pipe comercial,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
posterior_contacto,36115394947,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,65444993,SQL en pipe comercial,0.0,,0.0,Marketing digital,AWS,,,115890457523,45900787843,chatbot polígono capital  ,2025-10-13 15:41:20.725,f711aa44-e011-4d6e-90d3-ad9a9eeabcc8,iNBest.Cloud,e85d9618-75af-42e0-9bd3-68f35ae92816,Dimensionamiento,25000.0,,Equipo de ventas,AWS,,
origen_marketing,36115549457,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36115704208,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36115860260,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36116916115,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36116916116,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36117378901,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36117843475,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36118151713,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119083363,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119083365,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119237970,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119392391,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119547397,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36119702802,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36120165817,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36122167430,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36123455913,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36123455914,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36124076600,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36124076601,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36124693798,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36125002820,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36125311889,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36125924526,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36126233364,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36127623688,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36128242540,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36129009978,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36129316650,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36132028559,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36132334426,Lead Evento - Padel Tech Connect,2025-04-22 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36124532241,Lead de Ecommerce - Orgánico,2025-04-22 17:06:37.207,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,Enterprises,,,,,,,,,,,,,,,,
origen_marketing,36106419326,Lead de Formulario - Orgánico,2025-04-23 03:29:57.611,9456018,iNBest.marketing,27061828,Descartado (contacto si interés),0.0,,0.0,Marketing digital,,,,,,,,,,,,,,,,,
origen_marketing,36394713675,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36394713676,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36394713677,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36396784782,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36397548093,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36408647048,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36408647049,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36409618576,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36410306819,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36410306820,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36410656577,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36411536498,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36412158631,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36412340276,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36412906254,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36413635412,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36414323827,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36414323828,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36414899780,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36415278514,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36415844250,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36415844251,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36415844253,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36416155831,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36416155832,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36416786706,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36416786707,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36417865042,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36418594601,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36418759300,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36418759301,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36418759302,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36419174200,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36419438454,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36419438455,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36419830387,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36420009483,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36420009484,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36420009485,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
origen_marketing,36420601767,Lead Evento - Startup Meetup,2025-04-28 06:00:00.000,9456018,iNBest.marketing,27071621,Localizando,0.0,,0.0,Marketing digital,AWS,,,,,,,,,,,,,,,,
